url,filename,site,external_domain,file_size_bytes,file_size_human,status,crawled_at,published_date,doc_title,author,subject,keywords,description,accessible,totally_inaccessible,broken,tagged,empty_text,protected,title,language,bookmarks,tagged_content,forms,tagged_form_fields,tagged_annotations,figures_alt_text,headings,lists,tables,exempt,pages,words,images,errors
https://www.hud.gov/sites/documents/00-01ml.pdf,00-01ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.038988+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.038988+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/00-08ml.pdf,00-08ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.039764+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.039764+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/00-25ml.pdf,00-25ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.040550+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.040550+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/00-27ml.pdf,00-27ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.041314+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.041314+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/00-3att.pdf,00-3att.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.042947+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.042947+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/01-27ml.pdf,01-27ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.043618+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.043618+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/01-30appb.pdf,01-30appb.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.044623+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.044623+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/04-29a.pdf,04-29a.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.045353+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.045353+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/04-29ml.pdf,04-29ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.046118+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.046118+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
https://www.hud.gov/sites/documents/05-19ml.pdf,05-19ml.pdf,hud.gov,,,—,error,2026-03-12T16:57:39.046888+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stale manifest entry: file not found after 2+ days (crawled_at: 2026-03-12T16:57:39.046888+00:00). The file was probably downloaded in a previous run whose crawled_files directory is no longer available.
